GeneID	CON_1	GFP_1	CON_2	GFP_2	CON_3	GFP_3
Nmu	15	5	0	5	16	0
Nmur1	18	5	43	0	0	0
Nmur2	16	5	8	1	0	0
Nnat	63	34	375	421	0	0
Nnmt	89	1	67	19	0	0
Nnt	35	1	50	8	0	0
Noa1	488	66	1190	242	22	1
Nob1	1014	222	1353	600	13	0
Nobox	8	0	0	4	5	0
Noc2l	966	119	2591	525	2	1
Noc3l	389	382	395	2233	1	599
Noc4l	905	382	1388	734	3479	19
Noct	488	141	891	94	1	0
Nod1	196	43	477	13	5	1
Nod2	82	37	107	3	0	0
Nodal	7	0	12	4	0	0
Nog	80	12	51	13	12	0
Nol10	385	194	567	238	3	5
Nol11	1177	600	2279	603	3	0
Nol12	1007	145	1562	685	2300	10
Nol3	919	149	1089	920	115	305
Nol4	83	35	79	13	11	0
Nol4l	622	165	1010	262	273	9
Nol6	516	16	1378	110	0	0
Nol7	1283	475	1802	6091	4242	1506
Nol8	486	328	626	204	311	1
Nol9	462	134	1230	468	59	6
Nolc1	1062	271	1775	478	1726	0
Nom1	1097	316	1514	669	30	7
Nomo1	933	181	1602	285	538	1
Nono	1884	413	4386	997	3971	0
Nop10	2042	1035	3056	593	3565	0
Nop14	1051	1496	1441	1023	2355	8
Nop16	1344	281	1965	456	186	0
Nop2	967	285	2727	1387	1816	15
Nop53	1459	428	1941	1897	39	208
Nop56	5194	32075	7955	44906	19422	5271
Nop58	1835	1082	2157	1066	185	16
Nop9	549	51	1515	232	41	5
Nos1	122	81	75	34	0	0
Nos1ap	118	9	82	0	658	0
Nos2	306	2	171	8	13	0
Nos3	260	12	168	20	0	0
Nosip	2228	472	3317	1079	3384	3
Nostrin	87	11	16	29	0	0
Notch1	536	27	995	76	54	0
Notch2	177	28	282	33	15	0
Notch3	156	41	344	251	0	114
Notch4	1260	52	380	24	2	0
Noto	48	2	0	5	112	0
Notum	12	27	16	89	0	0
Notumos	6	0	2	0	0	0
Nov	1112	225	1404	144	2	0
Nova1	57	5	185	21	21	4
Nova2	56	2	23	5	17	0
Nox1	31	4	16	2	5	0
Nox3	3	0	35	2	0	0
Nox4	173	2	242	6	17	0
Noxa1	10	2	0	3	0	0
Noxo1	25	0	27	9	0	0
Noxred1	15	45	15	34	0	0
Npas1	25	0	11	12	3	1
Npas2	68	22	55	51	12	0
Npas3	90	1	66	53	0	6
Npas4	40	26	3	43	1	2
Npat	342	103	629	129	40	0
Npb	3	1	18	5	0	0
Npbwr1	9	9	0	1	0	0
Npc1	353	24	703	138	78	0
Npc1l1	31	10	12	48	32	9
Npc2	2971	418	6266	1048	2120	5
Npcd	0	0	0	0	0	0
Npdc1	5926	756	10460	1268	5377	25
Npepl1	907	48	2547	300	521	0
Npepps	1115	521	2258	723	1561	22
Npff	17	14	11	0	0	0
Npffr1	52	4	46	29	0	0
Npffr2	23	9	25	0	0	0
Nphp1	181	50	491	146	11	0
Nphp3	58	13	263	35	18	0
Nphp4	131	32	128	13	16	2
Nphs1	34	19	12	61	4	0
Nphs1os	3	1	0	0	0	0
Nphs2	6	0	30	0	9	0
Npl	94	9	360	85	0	0
Nploc4	2029	256	4212	1023	670	138
Npm1	2215	3168	2093	6999	10260	1042
Npm2	11	3	0	8	0	0
Npm3	12	3	0	25	0	0
Npm3-ps1	17	3	0	1	0	0
Npn2	0	0	0	1	0	0
Npnt	115	6	208	28	1	0
Nppa	7	0	0	0	0	0
Nppb	175	46	171	264	439	0
Nppc	161	352	182	1362	564	0
Npr1	96	44	56	169	16	0
Npr2	808	219	1537	152	1184	3
Npr3	27	99	19	17	0	0
Nprl2	657	316	958	241	1326	1
Nprl3	382	114	1199	152	20	2
Nps	1	0	0	0	0	0
Npsr1	19	0	0	0	44	0
Nptn	4427	1175	6944	1235	2541	1
Nptx1	268	340	689	1220	1535	1
Nptx2	819	162	968	144	1174	1
Nptxr	761	96	1710	80	1035	21
Npvf	1	0	0	0	0	0
Npw	48	4	26	6	0	0
Npy	10	14	77	55	8	0
Npy1r	3928	843	895	59	1647	0
Npy2r	283	33	263	67	0	0
Npy4r	22	1	2	2	0	0
Npy5r	34	57	10	6	2	0
Npy6r	3	0	0	4	12	0
Nqo1	219	5	761	176	0	0
Nqo2	858	197	1139	225	1012	0
Nr0b1	14	2	0	22	0	0
Nr0b2	18	10	0	9	0	6
Nr1d1	597	104	1325	197	24	1
Nr1d2	845	69	2091	198	2933	0
Nr1h2	1035	53	2834	4314	364	981
Nr1h2-ps	0	0	0	0	0	0
Nr1h3	108	6	154	24	4	0
Nr1h4	36	14	125	41	0	0
Nr1h5	12	1	0	0	0	0
Nr1i2	14	3	0	1	0	0
Nr1i3	3	1	4	2	0	0
Nr2c1	324	46	642	50	2053	0
Nr2c2	282	21	512	40	115	0
Nr2c2ap	205	15	343	35	196	0
Nr2e1	26	38	74	26	6	0
Nr2e3	39	5	0	2	0	0
Nr2f1	174	18	220	60	10	0
Nr2f2	635	66	969	1034	1751	236
Nr2f6	287	8	857	50	5	2
Nr3c1	1044	122	1313	155	13	0
Nr3c2	74	4	127	10	0	0
Nr4a1	307	76	6720	524	1450	34
Nr4a2	197	87	942	6839	7	1675
Nr4a3	23	24	46	52	1	0
Nr5a1	21	2	1	5	14	0
Nr5a1os	1	2	0	0	0	0
Nr5a2	82	1	42	6	3	8
Nr6a1	152	55	258	786	247	21
Nr6a1os	26	1	10	0	0	0
Nradd	874	10	2061	291	11	2
Nrap	43	2	32	4	5	0
Nrarp	42	17	76	89	0	0
Nras	3010	674	4340	1154	1265	164
Nras-ps2	0	0	0	0	0	0
Nrbf2	251	50	230	51	716	0
Nrbp1	4020	675	6074	1101	4136	2
Nrbp2	574	152	622	349	1469	5
Nrcam	670	47	5354	16495	34	3916
Nrd1	1334	995	3629	1064	3762	0
Nrde2	295	12	628	82	5	0
Nrep	776	215	2216	356	1902	0
Nrf1	775	64	1533	97	4	0
Nrg1	1118	197	1015	164	566	1
Nrg2	96	5	149	34	2	0
Nrg3	240	101	101	8	0	0
Nrg3os	1	0	0	0	0	0
Nrg4	41	1	20	4	9	0
Nrgn	18	2	0	2	0	0
Nrip1	1956	216	1599	128	103	5
Nrip2	143	277	443	1196	1689	15
Nrip3	1380	306	3140	608	8581	0
Nrk	30	0	6	13	7	0
Nrl	21	5	0	2	0	0
Nrm	258	22	618	94	0	0
Nrn1	2134	1230	2707	6314	16239	1451
Nrn1l	60	13	85	19	27	0
Nron	29	1	0	0	0	0
Nrp1	1904	284	3454	190	28	0
Nrp2	1607	202	737	86	151	6
Nrros	842	10	213	2	1	1
Nrsn1	3824	1084	2636	7725	8235	1831
Nrsn2	58	5	101	0	902	0
Nrtn	35	21	240	43	5	2
Nrxn1	1150	352	669	59	1027	1
Nrxn2	153	17	177	102	121	38
Nrxn3	583	120	543	203	455	78
Nsa2	106	61	149	319	701	320
Nsa2-ps2	10	1	0	0	1	0
Nsd1	838	69	704	98	11	0
Nsd2	810	285	1233	179	2287	0
Nsd3	452	147	665	88	195	1
Nsdhl	868	175	2474	362	0	0
Nsf	2073	367	3856	448	1003	10
Nsfl1c	1692	565	2548	2156	2552	3
Nsg1	3196	416	2123	346	3497	1
Nsg2	478	95	569	37	1107	0
Nsl1	62	3	335	44	0	0
Nsmaf	676	78	1640	149	669	0
Nsmce1	1645	330	3367	501	1058	0
Nsmce2	464	156	1610	397	13	0
Nsmce3	690	34	934	4249	17	1134
Nsmce4a	1944	290	2793	557	1362	26
Nsmf	1118	72	4131	285	52	3
Nsrp1	1188	594	974	765	1885	5
Nsun2	2337	846	4183	821	11	0
Nsun3	385	50	543	143	2367	2
Nsun4	536	69	608	144	7	0
Nsun5	534	19	705	173	3	0
Nsun6	234	16	334	105	0	0
Nsun7	51	2	31	6	0	0
Nt5c	1761	509	1980	306	1559	1
Nt5c1a	3	0	0	0	0	0
Nt5c1b	4	2	19	0	10	0
Nt5c2	974	227	2015	270	3904	0
Nt5c3	1107	524	1469	298	147	0
Nt5c3b	1256	238	1661	336	22	0
Nt5dc1	186	1	269	22	0	0
Nt5dc2	274	50	1763	911	1420	0
Nt5dc3	226	199	185	141	1165	0
Nt5e	313	60	398	64	2	0
Nt5m	789	113	1087	197	5	0
Ntan1	1511	553	1899	508	2191	5
Ntf3	12	0	0	0	6	0
Ntf5	80	3	51	2	0	0
Nthl1	127	110	608	214	886	1
Ntm	324	25	278	51	13	0
Ntmt1	1470	112	2131	298	3543	0
Ntn1	102	8	519	66	0	9
Ntn4	327	62	467	84	4	0
Ntn5	148	2	1579	96	21	0
Ntng1	29	7	269	11	17	0
Ntng2	30	2	0	1	0	0
Ntpcr	608	150	741	137	8	3
Ntrk1	1774	415	1591	461	18	91
Ntrk2	377	7	2447	312	15	6
Ntrk3	462	52	402	127	439	10
Nts	153	63	745	643	6181	0
Ntsr1	26	3	0	1	0	0
Ntsr2	42	1	43	16	3	0
Nuak1	157	16	49	19	507	0
Nuak2	241	6	354	108	0	5
Nub1	1194	721	2265	1180	3446	136
Nubp1	453	126	1052	143	399	0
Nubp2	2630	294	3871	497	1799	0
Nubpl	234	74	270	55	427	0
Nucb1	2159	180	8787	1992	5199	176
Nucb2	445	202	426	190	0	0
Nucks1	1102	292	1378	5487	1667	1754
Nudc	1245	192	2146	4621	6466	1571
Nudc-ps1	500	60	885	1197	336	93
Nudcd1	396	198	934	68	3	0
Nudcd2	1103	426	1718	1079	86	4
Nudcd3	1715	152	3652	355	36	1
Nudt1	299	216	452	216	281	0
Nudt10	126	54	143	3	0	0
Nudt11	302	48	176	13	1	0
Nudt12	170	49	538	66	1	0
Nudt12os	2	0	3	1	0	0
Nudt13	151	48	295	49	0	0
Nudt14	573	92	623	136	649	0
Nudt15	12	1	11	4	0	0
Nudt16	659	93	1430	158	1493	7
Nudt16l1	1328	171	1746	229	1	34
Nudt17	314	93	328	40	1039	0
Nudt18	1050	147	1969	263	1565	0
Nudt19	1198	128	1068	169	1731	0
Nudt2	665	251	892	190	626	0
Nudt21	202	36	277	77	490	2
Nudt22	252	21	439	85	0	0
Nudt3	2170	384	4845	871	6166	37
Nudt4	2848	652	6440	886	840	0
Nudt5	708	520	1263	750	25	83
Nudt6	43	5	14	4	0	0
Nudt7	348	64	913	114	1	0
Nudt8	345	91	311	93	877	0
Nudt9	1504	244	3783	954	2539	0
Nuf2	60	14	460	75	4	0
Nufip1	748	500	976	617	14	3
Nufip2	992	573	1528	792	7	0
Nuggc	25	13	27	25	15	0
Numa1	535	44	672	92	501	0
Numb	672	85	1548	233	8	0
Numbl	698	93	1223	182	1198	11
Nup107	689	69	1600	239	2819	0
Nup133	496	203	1217	195	2197	0
Nup153	525	50	593	75	4	0
Nup155	339	152	675	86	2	0
Nup160	407	132	1015	315	3	7
Nup188	204	59	560	126	18	2
Nup205	378	58	525	31	16	0
Nup210	101	8	26	10	22	0
Nup210l	46	8	10	5	9	0
Nup214	430	139	774	124	870	6
Nup35	129	34	120	15	3	0
Nup37	429	96	598	1070	4	379
Nup43	500	281	950	122	0	0
Nup50	751	125	1377	5181	1330	1157
Nup54	483	153	848	228	7	4
Nup62	1621	259	2974	269	811	0
Nup62cl	7	24	0	13	11	0
Nup85	678	165	1825	357	25	0
Nup88	2217	1212	3696	825	344	0
Nup93	2363	535	4640	11050	7289	2506
Nup98	410	180	1060	283	15	5
Nupl1	419	106	1205	111	234	6
Nupl2	369	128	711	115	1416	0
Nupr1	1282	368	1335	342	5135	0
Nupr1l	29	11	18	5	0	0
Nus1	1343	146	1435	284	4171	0
Nusap1	103	145	740	91	0	0
Nutf2	88	571	212	530	1445	234
Nutf2-ps1	26	12	171	42	83	4
Nutf2-ps2	0	0	0	0	0	0
Nutm1	7	7	3	2	4	0
Nutm2	4	1	5	0	1	0
Nvl	580	159	808	186	625	5
Nwd1	73	115	418	31	17	0
Nwd2	205	47	191	46	0	0
Nxf1	2106	1450	5225	965	4419	5
Nxf2	19	1	22	1	0	0
Nxf3	14	1	0	8	9	0
Nxf7	8	1	0	0	0	0
Nxn	716	100	600	45	0	0
Nxnl1	10	1	34	1	0	0
Nxnl2	30	1	22	2	69	0
Nxpe1-ps	9	0	0	0	0	0
Nxpe2	25	2	0	8	0	0
Nxpe3	249	34	67	37	1	1
Nxpe4	70	16	316	52	0	0
Nxpe5	91	8	15	18	7	0
Nxph1	38	3	17	20	23	0
Nxph2	1	0	0	0	0	0
Nxph3	81	19	202	5	1	0
Nxph4	40	2	49	10	0	0
Nxt1	499	89	1004	149	671	0
Nxt2	519	112	1473	9826	2	2679
Nyap1	292	15	452	84	1	33
Nyap2	63	19	62	5	347	0
Nynrin	16	4	108	4	45	0
Nyx	41	0	0	2	0	0
OR4P4	7	1	0	108	9	78
Oacyl	127	1	42	8	0	0
Oaf	970	68	6837	675	35	9
Oard1	816	93	883	135	0	0
Oas1a	310	17	438	69	1617	0
Oas1b	169	16	302	62	0	0
Oas1c	73	4	100	2378	0	594
Oas1d	9	0	1	17	2	0
Oas1e	13	5	0	9	11	0
Oas1f	7	51	1	28	0	0
Oas1g	20	2	99	3	8	0
Oas1h	5	11	6	6	0	0
Oas2	37	1	38	0	10	0
Oas3	77	4	3	13	17	0
Oasl1	129	8	1158	42	15	0
Oasl2	2446	547	2539	294	9821	1
Oat	3379	9772	6522	8960	1749	3
Oat-rs1	14	35	8	6	0	0
Oaz1	560	83	1219	914	7546	667
Oaz1-ps	2102	224	3041	1897	127	15
Oaz2	2215	253	3189	651	9849	10
Oaz2-ps	406	35	455	94	50	0
Oaz3	61	19	18	28	20	59
Obox1	0	0	0	0	0	0
Obox2	0	3	0	0	1	0
Obox3	9	2	0	0	9	0
Obox3-ps1	7	2	0	0	0	0
Obox3-ps2	0	0	0	0	0	0
Obox3-ps3	0	0	0	3	0	0
Obox3-ps4	9	0	0	0	0	0
Obox3-ps5	0	0	0	0	0	0
Obox3-ps6	2	1	0	0	0	0
Obox3-ps7	3	2	0	0	0	0
Obox3-ps8	3	0	0	0	0	0
Obox4-ps1	2	0	8	0	0	0
Obox4-ps10	0	0	0	0	0	0
Obox4-ps11	0	0	0	1	0	0
Obox4-ps12	0	0	0	0	0	0
Obox4-ps13	0	0	0	0	0	0
Obox4-ps14	0	1	0	0	0	0
Obox4-ps15	0	0	0	0	0	0
Obox4-ps16	0	2	0	0	0	0
Obox4-ps17	0	0	0	0	0	0
Obox4-ps18	0	0	0	0	0	0
Obox4-ps19	0	0	0	0	0	0
Obox4-ps2	0	0	0	0	0	0
Obox4-ps20	0	0	0	0	0	0
Obox4-ps21	0	0	0	0	0	0
Obox4-ps22	0	0	0	0	0	0
Obox4-ps23	0	0	0	0	0	0
Obox4-ps24	0	0	0	0	0	0
Obox4-ps25	0	0	0	0	0	0
Obox4-ps26	0	0	0	0	0	0
Obox4-ps27	0	9	0	0	0	0
Obox4-ps28	0	0	0	0	0	0
Obox4-ps29	0	1	0	0	0	0
Obox4-ps3	0	0	0	0	0	0
Obox4-ps30	6	1	0	0	3	0
Obox4-ps31	0	0	0	0	0	0
Obox4-ps32	0	1	0	0	0	0
Obox4-ps33	0	0	0	0	0	0
Obox4-ps34	0	0	0	0	0	0
Obox4-ps35	0	0	0	0	0	0
Obox4-ps36	1	1	0	0	0	0
Obox4-ps37	1	0	0	0	0	0
Obox4-ps38	3	0	0	0	0	0
Obox4-ps39	0	0	1	0	0	0
Obox4-ps4	0	0	0	0	0	0
Obox4-ps5	0	0	0	0	0	0
Obox4-ps6	0	0	0	0	0	0
Obox4-ps7	0	0	0	0	0	0
Obox4-ps8	2	0	0	0	0	0
Obox4-ps9	2	0	0	0	0	0
Obox5	6	0	0	0	0	0
Obox6	3	0	0	1	0	0
Obox6-ps1	0	0	0	0	0	0
Obox7	24	0	6	3	0	0
Obox8	3	0	0	1	0	0
Obp1a	2	0	0	0	0	0
Obp1b	6	0	0	0	0	0
Obp2a	5	0	0	4	0	0
Obp2b	10	3	0	2	0	0
Obscn	383	104	141	40	9	0
Obsl1	200	61	801	38	8	0
Oc90	5	2	1	518	0	178
Oca2	59	5	6	17	5	0
Ocel1	569	85	931	2374	5	528
Ociad1	5250	1408	8393	2269	6793	443
Ociad2	169	10	250	37	0	0
Ocln	70	0	60	20	9	0
Ocm	12	1	13	8	0	0
Ocrl	623	423	721	416	563	1
Ocstamp	15	0	5	0	0	0
Odam	6	0	0	0	0	0
Odc1	1061	3096	2287	6805	7357	361
Odf1	2	0	8	0	0	0
Odf2	771	209	1735	516	91	6
Odf2l	283	110	310	76	0	0
Odf3	27	1	2	2	0	0
Odf3b	61	9	1	6	0	0
Odf3l1	24	0	35	0	0	0
Odf3l2	10	0	0	10	0	0
Odf4	22	0	1	11	0	0
Ofcc1	7	0	0	0	0	0
Ofd1	141	111	277	85	0	0
Ogdh	1412	213	5549	684	4387	7
Ogdhl	34	3	111	11	6	0
Ogfod1	272	424	296	280	323	0
Ogfod2	675	144	1569	221	413	0
Ogfod3	524	55	895	8293	1159	2084
Ogfr	937	353	2288	849	0	0
Ogfrl1	983	202	1083	263	383	10
Ogg1	143	1	300	40	3	0
Ogn	47	3	105	20	0	0
Ogt	1610	564	2775	550	374	0
Oip5	96	11	434	54	1	0
Oit1	7	1	0	1	8	0
Oit3	16	0	6	6	0	0
Ola1	1283	550	1731	1327	3660	329
Olah	5	0	2	3	0	0
Olfm1	5932	618	6944	1059	10095	2
Olfm2	57	21	549	54	1	0
Olfm3	20	1	19	0	1	0
Olfm4	7	0	0	4	9	0
Olfm5	7	1	0	0	10	0
Olfml1	2	3	430	50	7	0
Olfml2a	157	13	4769	334	1207	0
Olfml2b	452	34	5586	422	31	3
Olfml3	167	38	1214	82	8	0
Olfr1	4	0	0	1	0	0
Olfr10	16	0	0	0	0	0
Olfr1000	6	1	0	0	0	0
Olfr1002	0	0	0	1	0	0
Olfr1003-ps1	3	1	19	4	0	0
Olfr1004-ps1	1	0	0	0	0	0
Olfr1006	0	0	0	17	0	2
Olfr1008	2	0	0	0	0	0
Olfr1009	10	0	0	7	0	2
Olfr101	7	1	0	0	0	0
Olfr1010	0	0	0	0	0	0
Olfr1012	5	0	0	2	0	0
Olfr1013	5	5	0	0	0	0
Olfr1014	1	1	1	0	0	0
Olfr1015	3	0	0	0	0	0
Olfr1016	31	11	0	0	0	0
Olfr1017-ps1	0	11	0	0	0	0
Olfr1018	1	0	0	0	21	0
Olfr1019	9	0	0	0	0	0
Olfr102	21	1	0	0	0	0
Olfr1020	0	1	7	0	0	0
Olfr1021-ps1	1	1	0	0	0	0
Olfr1022	0	0	1	0	0	0
Olfr1023	5	0	0	0	2	0
Olfr1024	0	0	1	0	0	0
Olfr1025-ps1	5	0	0	0	0	0
Olfr1026	4	0	0	2	0	0
Olfr1027-ps1	1	1	16	0	0	0
Olfr1028	3	0	0	0	0	0
Olfr1029	31	2	0	2	0	0
Olfr103	24	0	21	0	5	0
Olfr1030	21	9	0	0	9	0
Olfr1031	5	0	7	0	0	0
Olfr1032	0	0	0	0	0	0
Olfr1033	15	0	0	1	0	0
Olfr1034	8	2	0	2	0	0
Olfr1035-ps1	0	0	0	0	0	0
Olfr1036	0	0	0	0	0	0
Olfr1037	3	0	0	13	0	1
Olfr1038-ps	12	0	1	4	0	0
Olfr1039	8	1	1	3	0	0
Olfr104-ps	4	0	21	6	0	0
Olfr1040	0	0	0	0	0	0
Olfr1042	47	1	17	2	3	0
Olfr1043	4	1	3	0	0	0
Olfr1044	5	6	0	0	0	0
Olfr1045	0	3	0	0	3	0
Olfr1046	0	0	0	0	0	0
Olfr1047	1	0	0	0	0	0
Olfr1048	0	0	0	0	0	0
Olfr1049	0	0	0	0	0	0
Olfr105-ps	14	1	0	0	0	0
Olfr1050-ps1	0	0	0	0	0	0
Olfr1051	2	0	0	0	3	0
Olfr1052	0	0	0	0	7	0
Olfr1053	4	0	0	0	0	0
Olfr1054	5	0	0	0	0	0
Olfr1055	0	0	0	0	0	0
Olfr1056	1	0	0	0	0	0
Olfr1057	5	0	16	0	0	0
Olfr1058	2	1	6	0	0	0
Olfr106-ps	4	1	0	0	0	0
Olfr1060-ps1	1	0	0	0	0	0
Olfr1061	0	0	0	0	0	0
Olfr1062	14	19	0	2	0	0
Olfr1063-ps1	0	0	0	0	0	0
Olfr1065	20	6	0	3	0	0
Olfr1066	0	0	0	0	0	0
Olfr1069-ps1	0	0	0	0	0	0
Olfr107	7	1	0	17	9	5
Olfr1073-ps1	0	0	0	0	0	0
Olfr1076	1	1	0	0	0	0
Olfr1078-ps1	0	0	0	10	0	0
Olfr1079	8	1	0	0	0	0
Olfr108	8	0	0	36	0	1
Olfr1080	0	2	0	2	0	0
Olfr1081-ps1	0	0	0	0	0	0
Olfr1082	1	0	0	0	0	0
Olfr1083-ps	0	0	0	6	0	0
Olfr1084	0	0	0	0	0	0
Olfr1085	1	1	0	0	1	0
Olfr1086	2	1	0	0	0	0
Olfr1087	14	0	0	2	0	0
Olfr1089	1	0	0	2	0	0
Olfr109	64	18	0	6	0	0
Olfr1090	36	0	0	0	38	0
Olfr1093	16	1	17	0	0	0
Olfr1094	0	0	0	0	0	0
Olfr1095	4	1	0	0	0	0
Olfr1097	28	1	0	0	12	0
Olfr1098	3	0	0	0	0	0
Olfr1099	4	1	0	0	3	0
Olfr11	0	0	0	0	0	0
Olfr110	3	2	8	0	5	0
Olfr1100	7	0	20	1	5	0
Olfr1101	1	2	0	0	0	0
Olfr1102	3	0	0	0	8	0
Olfr1103-ps1	2	0	0	0	0	0
Olfr1104	15	1	1	7	0	5
Olfr1105	6	0	0	0	0	0
Olfr1106	3	0	0	0	0	0
Olfr1107	13	9	19	3	0	0
Olfr1109	54	3	1	26	14	0
Olfr111	4	5	0	0	0	0
Olfr1110	4	0	0	10	0	0
Olfr1111	2	0	0	0	0	0
Olfr1112	43	1	20	8	0	2
Olfr1113	6	0	0	0	0	0
Olfr1115	7	0	1	0	0	0
Olfr1116	47	7	22	25	23	0
Olfr1117-ps1	14	0	0	0	3	0
Olfr1118	1	0	0	0	1	0
Olfr112	14	3	0	0	0	0
Olfr1120	5	0	0	0	3	0
Olfr1121	5	0	0	0	0	0
Olfr1122	37	5	0	22	0	0
Olfr1123	13	3	0	0	0	0
Olfr1124	2	2	4	1	0	0
Olfr1126	1	1	0	0	0	0
Olfr1127-ps1	2	0	0	2	0	1
Olfr1128	0	0	0	0	0	0
Olfr1129	9	0	0	0	17	0
Olfr113	1	0	0	0	3	0
Olfr1130	3	1	0	16	0	0
Olfr1131	2	0	0	0	0	0
Olfr1132	7	10	0	0	2	0
Olfr1133	3	0	0	2	0	0
Olfr1134	2	0	0	0	0	0
Olfr1135	12	0	1	0	0	0
Olfr1136	9	0	1	0	0	0
Olfr1137	8	0	0	0	0	0
Olfr1138	0	0	2	1	0	0
Olfr114	0	1	0	0	0	0
Olfr1140	3	0	0	0	0	0
Olfr1141	1	0	0	0	0	0
Olfr1143	5	3	0	0	0	0
Olfr1144-ps1	0	0	0	0	0	0
Olfr1145	0	0	0	0	0	0
Olfr1146-ps1	0	0	0	0	6	0
Olfr1147-ps1	0	0	0	0	0	0
Olfr1148	11	0	0	0	0	0
Olfr1149-ps1	0	1	0	0	0	0
Olfr115	1	0	0	1	1	0
Olfr1150-ps1	19	0	0	13	10	0
Olfr1151	1	0	0	0	15	0
Olfr1152	10	6	0	2	0	0
Olfr1153	7	0	0	0	0	0
Olfr1154	1	2	0	0	0	0
Olfr1155	0	0	0	0	0	0
Olfr1156	14	0	0	1	0	0
Olfr1157	7	4	2	15	0	0
Olfr1158	8	0	0	0	0	0
Olfr1159-ps1	3	1	0	0	0	0
Olfr116	13	3	13	0	2	0
Olfr1160	23	5	0	0	0	0
Olfr1161	6	0	0	4	0	0
Olfr1162	22	1	0	0	3	0
Olfr1163	0	0	0	0	0	0
Olfr1164	1	0	0	3	2	0
Olfr1165-ps	18	8	2	0	10	0
Olfr1166	1	1	0	0	0	0
Olfr1167	17	39	11	40	105	3
Olfr1168	3	0	0	0	12	0
Olfr1169-ps1	0	0	0	0	0	0
Olfr117	4	0	0	0	8	0
Olfr1170	15	0	0	0	0	0
Olfr1171-ps1	0	0	0	0	0	0
Olfr1172-ps1	4	0	0	1	0	0
Olfr1173	67	8	52	3	0	0
Olfr1174-ps	1	0	0	0	0	0
Olfr1175-ps	27	3	0	13	0	6
Olfr1176	1	0	0	0	5	0
Olfr1177-ps	3	0	0	0	0	0
Olfr1178	36	5	1	0	19	0
Olfr1179	6	5	0	0	0	0
Olfr118	4	0	0	0	0	0
Olfr1180	1	0	0	0	0	0
Olfr1181	8	0	0	10	0	4
Olfr1183	32	0	0	6	6	0
Olfr1184	1	0	0	0	0	0
Olfr1185-ps1	5	2	1	0	0	0
Olfr1186	9	20	0	1	0	0
Olfr1187-ps1	0	0	0	0	0	0
Olfr1188	3	5	0	0	0	0
Olfr1189	3	0	0	0	0	0
Olfr119	1	0	0	0	0	0
Olfr1191-ps1	32	1	19	7	1	0
Olfr1192-ps1	3	1	0	1	0	0
Olfr1193	7	1	0	0	0	0
Olfr1195	91	19	5	2	2	0
Olfr1196	8	0	0	0	0	0
Olfr1197	1	0	0	0	0	0
Olfr1198	5	1	0	0	4	0
Olfr1199	5	4	0	0	3	0
Olfr12	24	0	8	2	0	0
Olfr120	2	0	3	18	0	1
Olfr1200	7	1	0	2	0	0
Olfr1201	12	0	2	0	0	0
Olfr1202	18	0	1	0	10	0
Olfr1204	19	5	0	0	23	0
Olfr1205	29	1	0	0	0	0
Olfr1206	33	1	0	18	0	7
Olfr1208	6	5	0	0	0	0
Olfr1209	7	2	0	7	0	0
Olfr121	0	0	0	1	0	0
Olfr1211	10	0	2	1	35	0
Olfr1212	5	0	0	0	5	0
Olfr1214	5	0	0	0	0	0
Olfr1215	5	0	0	0	0	0
Olfr1216	8	0	2	0	0	0
Olfr1217	14	1	0	0	0	0
Olfr1218	9	0	1	1	0	0
Olfr1219	5	1	0	0	12	0
Olfr122	19	0	0	0	0	0
Olfr1220	8	0	0	4	0	0
Olfr1221	5	0	8	2	0	0
Olfr1222	3	0	0	7	2	0
Olfr1223	4	0	0	0	0	0
Olfr1224-ps1	9	0	0	0	0	0
Olfr1225	27	1	0	0	0	0
Olfr1226	45	6	1	25	25	2
Olfr1228	0	0	0	0	0	0
Olfr1229	3	0	0	0	0	0
Olfr123	2	1	0	4	0	0
Olfr1230	5	0	0	0	0	0
Olfr1231	13	2	0	0	4	0
Olfr1232	0	1	0	5	0	0
Olfr1233	49	8	0	8	0	0
Olfr1234	1	1	0	15	0	1
Olfr1235-ps1	0	0	0	0	0	0
Olfr1238	19	5	0	0	13	0
Olfr1239	2	0	6	0	0	0
Olfr124	16	1	14	0	1	0
Olfr1240	6	0	1	0	0	0
Olfr1241	6	0	0	2	0	0
Olfr1242	5	0	0	0	0	0
Olfr1243	2	0	8	0	0	0
Olfr1245	0	0	0	0	0	0
Olfr1246	5	0	0	13	0	6
Olfr1247	1	1	0	0	0	0
Olfr1248	4	0	0	0	0	0
Olfr1249	17	1	0	2	0	0
Olfr125	8	2	0	0	0	0
Olfr1250	5	2	0	5	0	0
Olfr1251	3	1	0	0	0	0
Olfr1252	4	0	0	0	0	0
Olfr1253	29	0	0	0	3	0
Olfr1254	41	0	3	28	0	1
Olfr1255	1	3	0	0	0	0
Olfr1256	13	7	0	6	6	2
Olfr1257	2	0	0	1	12	0
Olfr1258	6	6	0	0	0	0
Olfr1259	6	4	0	6	0	0
Olfr126	38	1	0	0	0	0
Olfr1260	11	0	0	0	0	0
Olfr1261	4	0	0	0	4	4
Olfr1262	7	0	19	6	0	1
Olfr1263	31	6	20	11	0	0
Olfr1264	9	0	0	0	6	0
Olfr1265	22	5	0	26	4	6
Olfr1267-ps1	5	3	0	0	3	0
